ms,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
772028,12.4633,13.3586,0,0.2224,0,2525,-3.03
772128,12.214,13.0568,0,0.2224,0,2525,-2.57
772228,11.9955,12.7779,0,0.2224,0,2525,-2.25
772328,11.8414,12.5341,0,0.2224,0,2525,-1.59
772428,11.7401,12.3293,0,0.2224,0,2525,-1.05
772528,11.7752,12.193,0,0.2224,0,2525,0.33
772628,11.9359,12.1387,0,0.2224,0,2525,1.61
772728,12.0071,12.1103,0,0.2224,0,2525,0.73
772828,11.9855,12.0777,0,0.2224,0,2525,-0.22
772928,11.9965,12.0581,0,0.2224,0,2525,0.11
773028,12.2694,12.128,0,0.2224,0,2525,2.78
773128,12.7656,12.3184,0,0.2224,0,2525,5.06
773228,12.5952,12.377,0,0.2224,0,2525,-1.74
773328,12.0421,12.2587,0,0.2224,0,2525,-5.53
773428,11.734,12.1082,0,0.2224,0,2525,-3.18
773528,11.65,11.9884,0,0.2224,0,2525,-0.86
773628,11.7658,11.94,0,0.2224,0,2525,1.17
773728,11.8751,11.9306,0,0.2224,0,2525,1.12
773828,12.0565,11.9734,0,0.2224,0,2525,1.85
773928,11.9721,11.9678,0,0.2224,0,2525,-0.85
774028,11.8715,11.9375,0,0.2224,0,2525,-1.03
774128,11.8838,11.9248,0,0.2224,0,2525,0.12
774228,12.0282,11.9597,0,0.2224,0,2525,1.47
774328,12.0757,11.9917,0,0.2224,0,2525,0.48
774428,11.4798,11.8265,0,0.2224,0,2525,-6.08
774528,10.8967,11.5576,0,0.2224,0,2525,-5.95
774628,11.1694,11.4776,0,0.2224,0,2525,2.75
774728,12.0295,11.6693,0,0.2224,0,2525,8.78
774828,12.4053,11.8768,0,0.2224,0,2525,3.84
774928,12.2064,11.9468,0,0.2224,0,2525,-2.01
775028,11.9764,11.9398,0,0.2224,0,2525,-2.35
775128,11.8171,11.8992,0,0.2224,0,2525,-1.63
775228,11.9299,11.9139,0,0.2224,0,2525,1.14
775328,12.1471,11.9858,0,0.2224,0,2525,2.22
775428,12.3988,12.1048,0,0.2224,0,2525,2.57
775528,12.3837,12.1736,0,0.2224,0,2525,-0.15
775628,11.9895,12.1029,0,0.2224,0,2525,-3.98
775728,11.6193,11.9589,0,0.2224,0,2525,-3.78
775828,11.4999,11.8367,0,0.2224,0,2525,-1.22
775928,11.6766,11.8077,0,0.2224,0,2525,1.78
776028,11.6781,11.7754,0,0.2224,0,2525,0.01
776128,11.4549,11.6813,0,0.2224,0,2525,-2.28
776228,11.4089,11.6103,0,0.2224,0,2525,-0.46
776328,11.5537,11.6052,0,0.2224,0,2525,1.48
776428,11.6554,11.6241,0,0.2224,0,2525,1.04
776528,11.568,11.6046,0,0.2224,0,2525,-0.89
776628,11.5134,11.5784,0,0.2224,0,2525,-0.55
776728,11.4864,11.5537,0,0.2224,0,2525,-0.28
776828,11.1036,11.4173,0,0.2224,0,2525,-3.91
776928,10.8668,11.2649,0,0.2224,0,2525,-2.39
777028,10.8365,11.1559,0,0.2224,0,2525,-0.31
777128,11.0083,11.1297,0,0.2224,0,2525,1.75
777228,11.4288,11.2308,0,0.2224,0,2525,4.25
777328,11.6236,11.3411,0,0.2224,0,2525,1.99
777428,11.5165,11.3783,0,0.2224,0,2525,-1.07
777528,11.4305,11.4112,0,0.2224,0,2525,-0.25
777628,11.2691,11.3656,0,0.2224,0,2525,-1.32
777728,11.3665,11.3719,0,0.2224,0,2525,0.16
777828,11.3621,11.3692,0,0.2224,0,2525,0.14
777928,11.3781,11.3724,0,0.2224,0,2525,0.14
778028,11.6207,11.4496,0,0.2224,0,2525,2.3
778128,12.0093,11.6138,0,0.2224,0,2525,3.86
778228,12.0488,11.725,0,0.2224,0,2525,0.49
778328,11.9238,11.7669,0,0.2224,0,2525,-1.24
778428,11.7723,11.7588,0,0.2224,0,2525,-1.53
778528,11.547,11.6918,0,0.2224,0,2525,-2.29
778628,11.2889,11.5749,0,0.2224,0,2525,-2.63
778728,11.2369,11.4872,0,0.2224,0,2525,-0.54
778828,11.1758,11.4055,0,0.2224,0,2525,-0.62
778928,11.2371,11.3672,0,0.2224,0,2525,0.62
779028,11.2208,11.3296,0,0.2224,0,2525,-0.17
779128,11.1142,11.2691,0,0.2224,0,2525,-1.07
779228,11.1545,11.243,0,0.2224,0,2525,0.42
779328,11.1947,11.2334,0,0.2224,0,2525,0.41
779428,11.0922,11.1917,0,0.2224,0,2525,-1.04
779528,11.085,11.1646,0,0.2224,0,2525,-0.07
779628,11.5751,11.2978,0,0.2224,0,2525,5
779728,12.0019,11.5005,0,0.2224,0,2525,4.31
779828,12.1116,11.6601,0,0.2224,0,2525,1.12
779928,12.1433,11.7829,0,0.2224,0,2525,0.32
780028,12.1498,11.875,0,0.2224,0,2525,0.07
780128,12.1844,11.9545,0,0.2224,0,2525,0.35
780228,11.9917,11.9518,0,0.2224,0,2525,-1.97
780328,12.06,11.9831,0,0.2224,0,2525,0.7
780428,12.4975,12.1391,0,0.2224,0,2525,4.42
780528,12.5791,12.2542,0,0.2224,0,2525,0.83
780628,12.5405,12.3233,0,0.2224,0,2525,-0.39
780728,12.4574,12.3517,0,0.2224,0,2525,-0.84
780828,12.3705,12.3509,0,0.2224,0,2525,-0.9
780928,12.0234,12.2474,0,0.2224,0,2525,-3.54
781028,11.6745,12.0824,0,0.2224,0,2525,-3.56
781128,11.6191,11.9631,0,0.2224,0,2525,-0.56
781228,12.0513,12.0121,0,0.2224,0,2525,4.41
781328,12.4369,12.1424,0,0.2224,0,2525,3.93
781428,12.1645,12.1309,0,0.2224,0,2525,-2.75
781528,11.8063,12.0274,0,0.2224,0,2525,-3.66
781628,12.06,12.0514,0,0.2224,0,2525,2.59
781728,12.6465,12.2368,0,0.2224,0,2525,5.92
781828,14.4169,12.8925,0,0.2224,0,2525,18.07
781928,18.7427,14.6254,0,0.2224,0,2525,44.14
782028,21.9141,16.6458,-0.088051,0.2175,-79,2470,32.36
782128,22.9861,18.2979,-0.176103,0.2025,-83,2298,10.83
782228,24.1901,19.8462,-0.176103,0.1832,-88,2079,12.29
782328,29.9536,22.7333,-0.264154,0.161,-111,1827,58.22
782428,19.4378,21.2522,-0.176103,0.1404,0,1593,-106.22
782528,7.7247,17.1382,-0.088051,0.1277,0,1450,-119.52
782628,5.7901,14.1803,-0.088051,0.1214,0,1378,-19.74
782728,6.2302,12.2203,0,0.1201,0,1364,4.45
782828,6.7658,10.8901,0,0.1201,0,1364,5.47
782928,7.4429,10.0706,0,0.1201,0,1364,6.91
783028,8.9343,9.8798,0,0.1201,0,1364,15.06
783128,9.8244,9.9216,0,0.1201,0,1364,9.08
783228,10.5605,10.1273,0,0.1233,60,1401,7.36
783328,11.7675,10.6653,0.088051,0.1293,60,1468,2.42
783428,16.0352,12.2745,0,0.1361,0,1545,31.34
783528,17.5977,13.703,0,0.1384,0,1571,22.49
783628,16.0638,14.1973,0,0.1384,0,1571,-9.9
783728,13.3617,13.8195,0,0.1384,0,1571,-26.36
783828,12.0697,13.3013,0,0.1384,0,1571,-13.99
783928,11.5123,12.8192,0,0.1384,0,1571,-5.95
784028,11.2261,12.4031,0,0.1384,0,1571,-2.98
784128,10.8542,11.9926,0,0.1384,0,1571,-3.78
784228,10.9159,11.7273,0,0.1384,0,1571,0.6
784328,10.996,11.5495,0,0.1384,0,1571,0.81
784428,10.9649,11.4014,0,0.1384,0,1571,-0.31
784528,10.8272,11.2493,0,0.1384,0,1571,-1.4
784628,10.4638,11.0302,0,0.1384,0,1571,-3.67
784728,10.4981,10.8993,0,0.1385,60,1573,0.35
784828,10.6451,10.8449,0.088051,0.1423,60,1616,1.48
784928,12.8729,11.4912,0,0.1479,0,1680,22.73
785028,17.051,13.1422,0,0.1482,0,1683,42.63
785128,16.464,13.936,0,0.1482,0,1683,-5.98
785228,12.5852,13.3559,0,0.1482,0,1683,-39.18
785328,10.9944,12.6661,0,0.1482,0,1683,-16.23
785428,10.6155,12.1298,0,0.1482,0,1683,-3.87
785528,10.4948,11.7135,0,0.1482,0,1683,-1.23
785628,10.4029,11.3801,0,0.1482,0,1683,-0.93
785728,10.3129,11.1077,0,0.1482,0,1683,-0.92
785828,10.263,10.8934,0,0.1487,60,1689,-0.51
785928,10.3008,10.7476,0,0.153,60,1737,0.38
786028,12.7871,11.4129,0,0.1575,0,1789,25.37
786128,17.9628,13.3738,0,0.1576,0,1790,52.81
786228,18.1602,14.5828,0,0.1576,0,1790,1.99
786328,15.0944,14.5191,0,0.1576,0,1790,-31.28
786428,13.4918,14.1621,0,0.1576,0,1790,-16.35
786528,13.0532,13.8574,0,0.1576,0,1790,-4.48
786628,12.6709,13.5369,0,0.1576,0,1790,-3.86
786728,12.4951,13.2655,0,0.1576,0,1790,-1.79
786828,12.3555,13.0293,0,0.1576,0,1790,-1.43
786928,11.9505,12.7343,0,0.1576,0,1790,-4.09
787028,11.77,12.4819,0,0.1576,0,1790,-1.84
787128,11.8499,12.3289,0,0.1576,0,1790,0.82
787228,11.9032,12.2258,0,0.1576,0,1790,0.54
787328,11.896,12.1429,0,0.1576,0,1790,-0.07
787428,11.6489,12.004,0,0.1576,0,1790,-2.52
787528,11.2636,11.7948,0,0.1576,0,1790,-3.89
787628,11.0252,11.5875,0,0.1576,0,1790,-2.43
787728,10.672,11.3365,0,0.1576,0,1790,-3.6
787828,10.5401,11.1292,0,0.1576,0,1790,-1.35
787928,10.6772,11.0248,0,0.1576,0,1790,1.38
788028,10.7408,10.9577,0,0.1576,0,1790,0.65
788128,10.7679,10.912,0,0.1576,0,1790,0.28
788228,10.8504,10.9017,0,0.1576,0,1790,0.83
788328,10.9027,10.9053,0,0.1576,0,1790,0.53
788428,10.7449,10.8553,0.088051,0.1599,60,1816,-1.61
788528,10.5126,10.7551,0.088051,0.1654,60,1879,-2.35
788628,13.11,11.5062,0,0.1674,0,1901,26.5
788728,17.7546,13.3586,0,0.1675,0,1902,47.39
788828,17.2996,14.3154,0,0.1675,0,1902,-4.64
788928,13.2295,13.7895,0,0.1675,0,1902,-40.7
789028,10.7466,12.4358,0,0.1675,0,1902,-15.96
789128,10.5587,11.9548,0,0.1675,0,1902,-4.07
789228,10.6782,11.6431,0,0.1675,0,1902,0.23
789328,10.8491,11.4553,0,0.1675,0,1902,1.65
789428,10.8952,11.3182,0,0.1675,0,1902,0.64
789528,10.9369,11.2255,0,0.1675,0,1902,0.43
789628,10.8915,11.1391,0,0.1675,0,1902,-0.43
789728,10.8579,11.0667,0,0.1675,0,1902,-0.35
789828,10.882,11.0221,0,0.1675,0,1902,0.23
789928,10.8708,10.9835,0,0.1675,0,1902,-0.11
790028,10.746,10.9164,0,0.1675,0,1902,-1.26
790128,10.6137,10.8324,0,0.1676,60,1904,-1.34
790228,10.7696,10.8265,0,0.1708,60,1940,1.58
790328,13.8869,11.7864,0,0.176,0,1999,31.76
790428,18.7399,13.8281,0,0.1766,0,2005,49
790528,17.7168,14.7363,0,0.1766,0,2005,-10.4
790628,13.6373,14.2066,0,0.1766,0,2005,-41.19
790728,12.1701,13.6058,0,0.1766,0,2005,-14.98
790828,12.2193,13.2622,0,0.1766,0,2005,0.5
790928,12.9518,13.2304,0,0.1766,0,2005,7.47
791028,13.3754,13.2931,0,0.1766,0,2005,4.32
791128,12.8043,13.1352,0,0.1766,0,2005,-5.77
791228,12.5878,12.9849,0,0.1766,0,2005,-2.21
791328,12.1761,12.7569,0,0.1766,0,2005,-4.2
791428,11.6082,12.4343,0,0.1766,0,2005,-5.74
791528,11.629,12.2343,0,0.1766,0,2005,0.21
791628,11.7214,12.1118,0,0.1766,0,2005,0.94
791728,11.8143,12.0433,0,0.1766,0,2005,0.94
791828,11.8036,11.9827,0,0.1766,0,2005,-0.11
791928,11.8204,11.9432,0,0.1766,0,2005,0.17
792028,11.7157,11.8797,0,0.1766,0,2005,-1.07
792128,11.9198,11.9025,0,0.1766,0,2005,2.06
792228,12.5956,12.118,0,0.1766,0,2005,6.9
792328,13.2759,12.45,0,0.1766,0,2005,6.94
792428,13.8169,12.8255,0,0.1766,0,2005,5.46
792528,13.9831,13.1253,0,0.1766,0,2005,1.7
792628,13.0276,13.0412,0,0.1766,0,2005,-9.75
792728,12.4926,12.8706,0,0.1766,0,2005,-5.4
792828,12.7864,12.8679,0,0.1766,0,2005,3
792928,13.7255,13.141,0,0.1766,0,2005,9.58
793028,14.8527,13.6394,0,0.1766,0,2005,11.39
793128,16.0172,14.3066,0,0.1766,0,2005,11.88
793228,16.0073,14.7312,0,0.1766,0,2005,-0.1
793328,14.0483,14.438,0,0.1766,0,2005,-19.99
793428,11.9304,13.6788,0,0.1766,0,2005,-21.39
793528,11.1097,12.9852,0,0.1766,0,2005,-8.37
793628,11.2652,12.5649,0,0.1766,0,2005,1.59
793728,11.7769,12.3999,0,0.1766,0,2005,5.17
793828,13.7106,12.8484,0,0.1766,0,2005,19.73
793928,14.846,13.4188,0,0.1766,0,2005,11.59
794028,15.2002,13.8863,0,0.1766,0,2005,3.58
794128,13.2096,13.5927,0,0.1766,0,2005,-20.31
794228,11.9885,13.1153,0,0.1766,0,2005,-12.46
794328,12.8101,13.0904,0,0.1766,0,2005,8.38
794428,14.0149,13.3968,0,0.1766,0,2005,12.17
794528,17.58,14.6654,0,0.1766,0,2005,36.38
794628,26.475,18.1738,-0.176103,0.1684,-97,1912,90.77
794728,29.9258,21.3275,-0.176103,0.1501,-111,1703,34.51
794828,21.7798,20.9314,-0.264154,0.1286,-79,1460,-81.46
794928,6.0465,14.4222,-0.176103,0.1116,0,1266,-97.03
795028,6.5218,12.4768,0,0.1019,0,1156,-16.33
795128,6.9229,11.1134,0,0.0978,0,1110,4.27
795228,8.0343,10.4131,0,0.0976,0,1108,9.96
795328,9.4226,10.2522,0,0.0976,0,1108,13.87
795428,9.171,9.9662,0,0.0976,0,1108,-1.62
795528,9.4126,9.8429,0,0.0976,0,1108,2.33
795628,10.2014,9.9818,0,0.0976,60,1108,7.87
795728,9.7379,9.8919,0.088051,0.1011,60,1148,-4.6
795828,10.9258,10.2246,0,0.1072,60,1218,11.99
795928,15.7984,11.9226,0.088051,0.1143,0,1298,49.06
796028,17.8393,13.5293,0,0.1153,0,1309,20.89
796128,16.7282,14.2596,0,0.1153,0,1309,-11.28
796228,13.4322,13.8467,0,0.1153,0,1309,-33.27
796328,11.9094,13.2672,0,0.1153,0,1309,-15.55
796428,11.4959,12.7986,0,0.1153,0,1309,-4.18
796528,11.2213,12.3871,0,0.1153,0,1309,-2.83
796628,11.0228,12.0336,0,0.1153,0,1309,-2
796728,11.0249,11.7815,0,0.1153,0,1309,0.02
796828,11.0943,11.6141,0,0.1153,0,1309,0.71
796928,11.0531,11.4713,0,0.1153,0,1309,-0.42
797028,10.9433,11.3324,0,0.1153,0,1309,-1.12
797128,10.9735,11.2446,0,0.1153,0,1309,0.31
797228,11.2085,11.2502,0,0.1153,0,1309,2.37
797328,11.0258,11.1827,0,0.1153,0,1309,-1.86
797428,10.7525,11.0581,0,0.1153,0,1309,-2.79
797528,10.8188,11.0024,0,0.1153,0,1309,0.67
797628,10.9161,10.9869,0,0.1153,0,1309,0.99
797728,11.1647,11.0469,0,0.1153,0,1309,2.54
797828,11.1413,11.069,0,0.1153,0,1309,-0.24
797928,10.6401,10.9305,0,0.1153,0,1309,-5.06
798028,10.4733,10.8057,0.088051,0.1161,60,1318,-1.7
798128,10.7819,10.8191,0.088051,0.1203,60,1366,3.15
798228,13.4347,11.6388,0,0.1239,0,1407,26.8
798328,17.8483,13.467,0,0.1239,0,1407,45.04
798428,16.8219,14.2416,0,0.1239,0,1407,-10.47
798528,12.7828,13.6244,0,0.1239,0,1407,-40.8
798628,11.3941,12.98,0,0.1239,0,1407,-14.17
798728,10.9012,12.4295,0,0.1239,0,1407,-5.03
798828,10.354,11.8765,0,0.1239,0,1407,-5.58
798928,10.1921,11.4453,0,0.1239,0,1407,-1.64
799028,10.6294,11.2686,0,0.1239,0,1407,4.46
799128,10.781,11.1562,0,0.1239,0,1407,1.55
799228,10.3721,10.9346,0,0.1239,0,1407,-4.13
799328,10.1657,10.7295,0.088051,0.1256,60,1426,-2.11
799428,10.3729,10.6533,0.088051,0.1306,60,1483,2.11
799528,12.6399,11.2916,0,0.1332,0,1513,22.9
799628,16.6363,12.8776,0,0.1332,0,1513,40.78
799728,17.1424,13.9754,0,0.1332,0,1513,5.16
799828,14.4957,13.94,0,0.1332,0,1513,-26.73
799928,12.9209,13.5869,0,0.1332,0,1513,-16.07
800028,12.5873,13.3161,0,0.1332,0,1513,-3.41
800128,12.5936,13.1359,0,0.1332,0,1513,0.07
800228,12.3616,12.9278,0,0.1332,0,1513,-2.34
800328,11.9826,12.6678,0,0.1332,0,1513,-3.87
800428,11.7588,12.4266,0,0.1332,0,1513,-2.28
800528,11.595,12.2084,0,0.1332,0,1513,-1.64
800628,11.6413,11.9478,0,0.1332,0,1513,-0.07
800728,11.9156,11.9569,0,0.1332,0,1513,1.72
800828,12.1382,12.0161,0,0.1332,0,1513,2.43
800928,12.1262,12.0429,0,0.1332,0,1513,0.3
801028,12.0696,12.0461,0,0.1332,0,1513,-0.52
801128,11.7869,11.9636,0,0.1332,0,1513,-2.68
801228,11.5199,11.836,0,0.1332,0,1513,-2.73
801328,11.5491,11.7661,0,0.1332,0,1513,0.2
801428,11.5783,11.721,0,0.1332,0,1513,0.3
801528,11.584,11.6871,0,0.1332,0,1513,0.06
801628,11.5488,11.6503,0,0.1332,0,1513,-0.36
801728,11.496,11.6084,0,0.1332,0,1513,-0.53
801828,11.504,11.5828,0,0.1332,0,1513,0.08
801928,11.7578,11.6424,0,0.1332,0,1513,2.59
802028,11.822,11.6913,0,0.1332,0,1513,0.66
802128,11.8233,11.7244,0,0.1332,0,1513,0.01
802228,11.6898,11.7074,0,0.1332,0,1513,-1.35
802328,11.6478,11.6899,0,0.1332,0,1513,-0.43
802428,11.8662,11.7476,0,0.1332,0,1513,2.21
802528,11.9842,11.8141,0,0.1332,0,1513,1.2
802628,12.1501,11.9085,0,0.1332,0,1513,1.69
802728,12.2817,12.01,0,0.1332,0,1513,1.33
802828,12.3488,12.0989,0,0.1332,0,1513,0.68
802928,12.4091,12.1802,0,0.1332,0,1513,0.62
803028,12.3697,12.2251,0,0.1332,0,1513,-0.4
803128,12.2638,12.2282,0,0.1332,0,1513,-1.08
803228,12.0813,12.18,0,0.1332,0,1513,-1.86
803328,11.6247,12.0127,0,0.1332,0,1513,-4.66
803428,11.4964,11.8756,0,0.1332,0,1513,-1.3
803528,11.63,11.8225,0,0.1332,0,1513,1.36
803628,11.6462,11.7795,0,0.1332,0,1513,0.17
803728,11.5849,11.727,0,0.1332,0,1513,-0.62
803828,11.7702,11.7494,0,0.1332,0,1513,1.89
803928,11.7248,11.7404,0,0.1332,0,1513,-0.46
804028,11.5115,11.6698,0,0.1332,0,1513,-2.15
804128,11.3641,11.5842,0,0.1332,0,1513,-1.5
804228,11.4598,11.5591,0,0.1332,0,1513,0.98
804328,11.5274,11.5554,0,0.1332,0,1513,0.69
804428,11.3156,11.4822,0,0.1332,0,1513,-2.14
804528,11.1762,11.397,0,0.1332,0,1513,-1.42
804628,11.2712,11.3715,0,0.1332,0,1513,0.97
804728,11.3957,11.3853,0,0.1332,0,1513,1.26
804828,11.6064,11.4538,0,0.1332,0,1513,2.15
804928,11.7697,11.543,0,0.1332,0,1513,1.67
805028,11.3007,11.4531,0,0.1332,0,1513,-4.74
805128,10.8071,11.2607,0,0.1332,0,1513,-5.04
805228,10.6826,11.1084,0,0.1332,0,1513,-1.27
805328,10.9817,11.0954,0,0.1332,0,1513,3.02
805428,11.5839,11.2552,0,0.1332,0,1513,6.15
805528,12.3694,11.5828,0,0.1332,0,1513,8.02
805628,12.1464,11.7098,0,0.1332,0,1513,-2.28
805728,11.1001,11.492,0,0.1332,0,1513,-10.57
805828,10.5852,11.2331,0,0.1332,0,1513,-5.25
805928,10.3601,11.0008,0,0.1332,0,1513,-2.27
806028,10.2626,10.8102,0,0.1359,60,1543,-0.99
806128,10.62,10.7849,0.088051,0.1415,60,1607,3.65
806228,13.1437,11.5324,0,0.1432,0,1626,25.75
806328,17.1618,13.1908,0,0.1432,0,1626,39.78
806428,13.7884,13.9604,0,0.1432,0,1626,-6.39
806528,11.6723,13.2561,0,0.1432,0,1626,-32.4
806628,11.0671,12.671,0,0.1432,0,1626,-11.01
806728,10.9621,12.2372,0,0.1432,0,1626,-1.97
806828,11.2058,11.9946,0,0.1432,0,1626,2.01
806928,11.5503,11.905,0,0.1432,0,1626,3.4
807028,11.4869,11.7965,0,0.1432,0,1626,-0.47
807128,11.3623,11.6802,0,0.1432,0,1626,-1.25
807228,11.3362,11.5926,0,0.1432,0,1626,-0.28
807328,11.245,11.5,0,0.1432,0,1626,-0.92
807428,11.1665,11.4117,0,0.1432,0,1626,-0.8
807528,11.3229,11.3993,0,0.1432,0,1626,1.57
807628,11.2072,11.344,0,0.1432,0,1626,-1.17
807728,10.8944,11.2121,0,0.1432,0,1626,-3.19
807828,10.7423,11.0851,0,0.1432,0,1626,-1.55
807928,10.8618,11.0368,0,0.1432,0,1626,1.2
808028,11.1274,11.076,0,0.1432,0,1626,2.68
808128,11.3633,11.1626,0,0.1432,0,1626,2.43
808228,11.4298,11.2335,0,0.1432,0,1626,0.67
808328,11.2349,11.2217,0,0.1432,0,1626,-1.99
808428,11.0722,11.1742,0,0.1432,0,1626,-1.66
808528,11.1188,11.1632,0,0.1432,0,1626,0.47
808628,11.2042,11.1788,0,0.1432,0,1626,0.87
808728,11.1237,11.16,0,0.1432,0,1626,-0.82
808828,11.0452,11.1264,0,0.1432,0,1626,-0.8
808928,11.1721,11.1458,0,0.1432,0,1626,1.28
809028,11.1429,11.1432,0,0.1432,0,1626,-0.3
809128,11.0493,11.1139,0,0.1432,0,1626,-0.96
809228,11.0611,11.1014,0,0.1432,0,1626,0.12
809328,11.1921,11.1323,0,0.1432,0,1626,1.34
809428,11.2323,11.1598,0,0.1432,0,1626,0.41
809528,11.2287,11.1768,0,0.1432,0,1626,-0.04
809628,11.4492,11.2587,0,0.1432,0,1626,2.25
809728,11.7807,11.4099,0,0.1432,0,1626,3.38
809828,11.7389,11.4896,0,0.1432,0,1626,-0.42
809928,11.2772,11.4076,0,0.1432,0,1626,-4.71
810028,10.8453,11.24,0,0.1432,0,1626,-4.41
810128,10.7759,11.1197,0,0.1432,0,1626,-0.71
810228,11.1351,11.146,0,0.1432,0,1626,3.63
810328,12.0018,11.4141,0,0.1432,0,1626,8.84
810428,13.0153,11.8777,0,0.1432,0,1626,10.34
810528,12.1338,11.8866,0,0.1432,0,1626,-8.9
810628,10.8763,11.5555,0,0.1432,0,1626,-12.83
810728,10.5783,11.2926,0,0.1432,0,1626,-3.04
810828,11.3118,11.3432,0,0.1432,0,1626,7.41
810928,12.0294,11.5596,0,0.1432,0,1626,7.32
811028,11.3852,11.4758,0,0.1432,0,1626,-6.57
811128,10.9069,11.3037,0,0.1432,0,1626,-4.88
811228,10.5423,11.0905,0,0.1432,0,1626,-3.68
811328,10.4522,10.9253,0,0.1432,0,1626,-0.92
811428,10.6108,10.8566,0.088051,0.1453,60,1650,1.62
811528,10.9652,10.9059,0,0.1469,0,1668,3.58
811628,13.3012,11.6507,0,0.1469,0,1668,23.84
811728,15.6761,12.8055,0,0.1469,0,1668,24.23
811828,13.7316,12.9155,0,0.1469,0,1668,-19.64
811928,12.2156,12.6458,0,0.1469,0,1668,-14.44
812028,11.8561,12.4259,0,0.1469,0,1668,-3.87
812128,11.8625,12.2855,0,0.1469,0,1668,0.06
812228,11.5154,11.9817,0,0.1469,0,1668,-1.21
812328,11.4085,11.8317,0,0.1469,0,1668,-1.91
812428,11.5759,11.7782,0,0.1469,0,1668,0.81
812528,11.7328,11.7767,0,0.1469,0,1668,1.62
812628,11.7473,11.7702,0,0.1469,0,1668,0.29
812728,11.7409,11.7625,0,0.1469,0,1668,-0.05
812828,11.7359,11.7555,0,0.1469,0,1668,-0.05
812928,11.6536,11.7249,0,0.1469,0,1668,-0.82
813028,11.5556,11.6765,0,0.1469,0,1668,-0.99
813128,11.5303,11.6383,0,0.1469,0,1668,-0.27
813228,11.5371,11.6134,0,0.1469,0,1668,0.07
813328,11.459,11.5699,0,0.1469,0,1668,-0.79
813428,11.34,11.505,0,0.1469,0,1668,-1.2
813528,11.3591,11.4697,0,0.1469,0,1668,0.19
813628,11.4787,11.4795,0,0.1469,0,1668,1.22
813728,11.5576,11.5039,0,0.1469,0,1668,0.8
813828,11.5808,11.5246,0,0.1469,0,1668,0.23
813928,11.605,11.5462,0,0.1469,0,1668,0.25
814028,11.6245,11.567,0,0.1469,0,1668,0.2
814128,11.5714,11.5648,0,0.1469,0,1668,-0.54
814228,11.5252,11.552,0,0.1469,0,1668,-0.47
814328,11.6495,11.5842,0,0.1469,0,1668,1.27
814428,11.6532,11.6016,0,0.1469,0,1668,0.04
814528,11.6156,11.6028,0,0.1469,0,1668,-0.38
814628,11.682,11.6267,0,0.1469,0,1668,0.68
814728,11.5682,11.605,0,0.1469,0,1668,-1.15
814828,11.4947,11.5728,0,0.1469,0,1668,-0.75
814928,11.5657,11.5755,0,0.1469,0,1668,0.72
815028,11.627,11.5922,0,0.1469,0,1668,0.62
815128,11.6873,11.6197,0,0.1469,0,1668,0.62
815228,11.7556,11.658,0,0.1469,0,1668,0.7
815328,11.6516,11.6499,0,0.1469,0,1668,-1.05
815428,11.5778,11.6273,0,0.1469,0,1668,-0.75
815528,11.5703,11.6125,0,0.1469,0,1668,-0.08
815628,11.4976,11.5793,0,0.1469,0,1668,-0.74
815728,11.5428,11.573,0,0.1469,0,1668,0.46
815828,11.5095,11.555,0,0.1469,0,1668,-0.34
815928,11.4552,11.5267,0,0.1469,0,1668,-0.55
816028,11.5071,11.525,0,0.1469,0,1668,0.52
816128,11.5477,11.5332,0,0.1469,0,1668,0.41
816228,11.4334,11.5011,0,0.1469,0,1668,-1.17
816328,11.2287,11.4202,0,0.1469,0,1668,-2.07
816428,11.1743,11.3554,0,0.1469,0,1668,-0.55
816528,11.397,11.3797,0,0.1469,0,1668,2.27
816628,11.5751,11.4397,0,0.1469,0,1668,1.82
816728,11.5598,11.4687,0,0.1469,0,1668,-0.15
816828,11.3382,11.4223,0,0.1469,0,1668,-2.26
816928,11.3672,11.4103,0,0.1469,0,1668,0.3
817028,11.536,11.4523,0,0.1469,0,1668,1.71
817128,11.7328,11.5347,0,0.1469,0,1668,2.01
817228,11.7037,11.5751,0,0.1469,0,1668,-0.3
817328,11.5094,11.5465,0,0.1469,0,1668,-1.96
817428,11.3968,11.5021,0,0.1469,0,1668,-1.15
817528,11.4505,11.4925,0,0.1469,0,1668,0.55
817628,11.452,11.4825,0,0.1469,0,1668,0.02
817728,11.5415,11.5028,0,0.1469,0,1668,0.91
817828,11.7029,11.563,0,0.1469,0,1668,1.65
817928,11.6824,11.5915,0,0.1469,0,1668,-0.19
818028,11.4844,11.5592,0,0.1469,0,1668,-0.84
818128,11.4833,11.5401,0,0.1469,0,1668,-0.63
818228,11.6052,11.564,0,0.1469,0,1668,0.84
818328,11.5662,11.5621,0,0.1469,0,1668,-0.11
818428,11.6336,11.5842,0,0.1469,0,1668,0.58
818528,11.7263,11.6255,0,0.1469,0,1668,0.92
818628,11.7035,11.6436,0,0.1469,0,1668,-0.18
818728,11.6772,11.6504,0,0.1469,0,1668,-0.27
818828,11.7109,11.6676,0,0.1469,0,1668,0.33
818928,11.7619,11.6944,0,0.1469,0,1668,0.51
819028,11.6661,11.6813,0,0.1469,0,1668,-0.97
819128,11.7378,11.6999,0,0.1469,0,1668,0.72
819228,11.7962,11.7276,0,0.1469,0,1668,0.59
