time,T_fast_g,T_slow_g,v_line_mps,leash_m,pwm_state,enc_count,dTdt_gps
1758187420.953,11.1149,11.4910,0.000000,0.2375,0,2697,-2.50
1758187420.973,10.9730,11.3527,0.000000,0.2375,0,2697,-1.46
1758187420.993,10.9730,11.3527,0.000000,0.2375,0,2697,-1.43
1758187421.013,10.9730,11.3527,0.000000,0.2375,0,2697,-1.43
1758187421.033,10.9730,11.3527,0.000000,0.2375,0,2697,-1.43
1758187421.053,10.9730,11.3527,0.000000,0.2375,0,2697,-1.43
1758187421.073,11.1780,11.3218,0.000000,0.2375,0,2697,2.04
1758187421.093,11.1780,11.3218,0.000000,0.2375,0,2697,2.09
1758187421.113,11.1780,11.3218,0.000000,0.2375,0,2697,2.09
1758187421.133,11.1780,11.3218,0.000000,0.2375,0,2697,2.09
1758187421.153,11.1780,11.3218,0.000000,0.2375,0,2697,2.09
1758187421.173,11.2884,11.3204,0.000000,0.2375,0,2697,1.13
1758187421.193,11.2884,11.3204,0.000000,0.2375,0,2697,1.12
1758187421.213,11.2884,11.3204,0.000000,0.2375,0,2697,1.12
1758187421.233,11.2884,11.3204,0.000000,0.2375,0,2697,1.12
1758187421.253,11.2884,11.3204,0.000000,0.2375,0,2697,1.12
1758187421.273,10.9293,11.2001,0.000000,0.2375,0,2697,-3.56
1758187421.293,10.9293,11.2001,0.000000,0.2375,0,2697,-3.59
1758187421.313,10.9293,11.2001,0.000000,0.2375,0,2697,-3.59
1758187421.333,10.9293,11.2001,0.000000,0.2375,0,2697,-3.59
1758187421.353,10.9293,11.2001,0.000000,0.2375,0,2697,-3.59
1758187421.373,10.8697,11.1138,0.000000,0.2375,0,2697,-0.62
1758187421.393,10.8697,11.1138,0.000000,0.2375,0,2697,-0.60
1758187421.413,10.8697,11.1138,0.000000,0.2375,0,2697,-0.60
1758187421.433,10.8697,11.1138,0.000000,0.2375,0,2697,-0.60
1758187421.453,10.9818,11.0878,0.000000,0.2375,0,2697,0.19
1758187421.473,10.9818,11.0878,0.000000,0.2375,0,2697,1.18
1758187421.493,10.9818,11.0878,0.000000,0.2375,0,2697,1.19
1758187421.513,10.9818,11.0878,0.000000,0.2375,0,2697,1.19
1758187421.533,10.9818,11.0878,0.000000,0.2375,0,2697,1.19
1758187421.553,10.9301,11.0452,0.000000,0.2375,0,2697,0.20
1758187421.573,10.9301,11.0452,0.000000,0.2375,0,2697,-0.52
1758187421.593,10.9301,11.0452,0.000000,0.2375,0,2697,-0.52
1758187421.613,10.9301,11.0452,0.000000,0.2375,0,2697,-0.52
1758187421.633,10.9301,11.0452,0.000000,0.2375,0,2697,-0.52
1758187421.653,11.2033,11.1017,0.000000,0.2375,0,2697,2.00
1758187421.673,11.2033,11.1017,0.000000,0.2375,0,2697,2.78
1758187421.693,11.2033,11.1017,0.000000,0.2375,0,2697,2.79
1758187421.713,11.2033,11.1017,0.000000,0.2375,0,2697,2.79
1758187421.733,11.2033,11.1017,0.000000,0.2375,0,2697,2.79
1758187421.753,11.4720,11.2111,0.000000,0.2375,0,2697,2.75
1758187421.773,11.4720,11.2111,0.000000,0.2375,0,2697,2.74
1758187421.793,11.4720,11.2111,0.000000,0.2375,0,2697,2.74
1758187421.813,11.4720,11.2111,0.000000,0.2375,0,2697,2.74
1758187421.833,11.4720,11.2111,0.000000,0.2375,0,2697,2.74
1758187421.853,11.3813,11.2480,0.000000,0.2375,0,2697,-0.43
1758187421.873,11.3813,11.2480,0.000000,0.2375,0,2697,-0.91
1758187421.893,11.3813,11.2480,0.000000,0.2375,0,2697,-0.92
1758187421.913,11.3813,11.2480,0.000000,0.2375,0,2697,-0.92
1758187421.933,11.3813,11.2480,0.000000,0.2375,0,2697,-0.92
1758187421.953,11.1677,11.2146,0.000000,0.2375,0,2697,-2.06
1758187421.973,11.1677,11.2146,0.000000,0.2375,0,2697,-2.16
1758187421.993,11.1677,11.2146,0.000000,0.2375,0,2697,-2.16
1758187422.013,11.1677,11.2146,0.000000,0.2375,0,2697,-2.16
1758187422.033,11.1677,11.2146,0.000000,0.2375,0,2697,-2.16
1758187422.053,11.1421,11.1948,0.000000,0.2375,0,2697,-0.34
1758187422.073,11.1421,11.1948,0.000000,0.2375,0,2697,-0.26
1758187422.093,11.1421,11.1948,0.000000,0.2375,0,2697,-0.26
1758187422.113,11.1421,11.1948,0.000000,0.2375,0,2697,-0.26
1758187422.133,11.1421,11.1948,0.000000,0.2375,0,2697,-0.26
1758187422.153,10.9553,11.1233,0.000000,0.2375,0,2697,-1.85
1758187422.173,10.9553,11.1233,0.000000,0.2375,0,2697,-1.91
1758187422.193,10.9553,11.1233,0.000000,0.2375,0,2697,-1.91
1758187422.213,10.9553,11.1233,0.000000,0.2375,0,2697,-1.91
1758187422.233,10.9553,11.1233,0.000000,0.2375,0,2697,-1.91
1758187422.253,11.1886,11.1542,0.000000,0.2375,0,2697,2.28
1758187422.273,11.1886,11.1542,0.000000,0.2375,0,2697,2.36
1758187422.293,11.1886,11.1542,0.000000,0.2375,0,2697,2.36
1758187422.313,11.1886,11.1542,0.000000,0.2375,0,2697,2.36
1758187422.333,11.1886,11.1542,0.000000,0.2375,0,2697,2.36
1758187422.353,11.4433,11.2424,0.000000,0.2375,0,2697,2.60
1758187422.373,11.4433,11.2424,0.000000,0.2375,0,2697,2.60
1758187422.393,11.4433,11.2424,0.000000,0.2375,0,2697,2.60
1758187422.413,11.4433,11.2424,0.000000,0.2375,0,2697,2.60
1758187422.433,11.4433,11.2424,0.000000,0.2375,0,2697,2.60
1758187422.453,11.8743,11.4273,0.000000,0.2375,0,2697,4.29
1758187422.473,11.8743,11.4273,0.000000,0.2375,0,2697,4.31
1758187422.493,11.8743,11.4273,0.000000,0.2375,0,2697,4.31
1758187422.513,11.8743,11.4273,0.000000,0.2375,0,2697,4.31
1758187422.533,11.8743,11.4273,0.000000,0.2375,0,2697,4.31
1758187422.553,13.8750,12.1643,0.000000,0.2375,0,2697,19.89
1758187422.573,13.8750,12.1643,0.000000,0.2375,0,2697,20.00
1758187422.593,13.8750,12.1643,0.000000,0.2375,0,2697,20.01
1758187422.613,13.8750,12.1643,0.000000,0.2375,0,2697,20.01
1758187422.633,16.2559,13.3360,0.000000,0.2375,0,2697,21.27
1758187422.653,16.2559,13.3360,0.000000,0.2375,0,2697,25.03
1758187422.673,16.2559,13.3360,0.000000,0.2375,0,2697,25.06
1758187422.693,16.2559,13.3360,0.000000,0.2375,0,2697,25.06
1758187422.713,16.2559,13.3360,0.000000,0.2375,0,2697,25.06
1758187422.733,16.1122,14.0211,0.000000,0.2375,0,2697,6.92
1758187422.753,16.1122,14.0211,0.000000,0.2375,0,2697,-1.28
1758187422.773,16.1122,14.0211,0.000000,0.2375,0,2697,-1.48
1758187422.793,16.1122,14.0211,0.000000,0.2375,0,2697,-1.48
1758187422.813,16.1122,14.0211,0.000000,0.2375,0,2697,-1.48
1758187422.833,14.9206,14.1715,0.000000,0.2375,0,2697,-9.63
1758187422.853,14.9206,14.1715,0.000000,0.2375,0,2697,-12.14
1758187422.873,14.9206,14.1715,0.000000,0.2375,0,2697,-12.16
1758187422.893,14.9206,14.1715,0.000000,0.2375,0,2697,-12.16
1758187422.913,14.9206,14.1715,0.000000,0.2375,0,2697,-12.16
1758187422.933,13.6036,13.9472,0.000000,0.2375,0,2697,-13.15
1758187422.953,13.6036,13.9472,0.000000,0.2375,0,2697,-13.30
1758187422.973,13.6036,13.9472,0.000000,0.2375,0,2697,-13.30
1758187422.993,13.6036,13.9472,0.000000,0.2375,0,2697,-13.30
1758187423.013,13.6036,13.9472,0.000000,0.2375,0,2697,-13.30
1758187423.033,11.9190,13.3349,0.000000,0.2375,0,2697,-16.90
1758187423.053,11.9190,13.3349,0.000000,0.2375,0,2697,-17.19
1758187423.073,11.9190,13.3349,0.000000,0.2375,0,2697,-17.19
1758187423.093,11.9190,13.3349,0.000000,0.2375,0,2697,-17.19
1758187423.113,11.9190,13.3349,0.000000,0.2375,0,2697,-17.19
1758187423.133,10.4952,12.5360,0.000000,0.2375,0,2697,-14.59
1758187423.153,10.4952,12.5360,0.000000,0.2375,0,2697,-14.38
1758187423.173,10.4952,12.5360,0.000000,0.2375,0,2697,-14.38
1758187423.193,10.4952,12.5360,0.000000,0.2375,0,2697,-14.38
1758187423.213,10.4952,12.5360,0.000000,0.2375,0,2697,-14.38
1758187423.233,10.4964,12.0261,0.000000,0.2375,0,2697,-0.60
1758187423.253,10.4964,12.0261,0.000000,0.2375,0,2697,0.00
1758187423.273,10.4964,12.0261,0.000000,0.2375,0,2697,0.01
1758187423.293,10.4964,12.0261,0.000000,0.2375,0,2697,0.01
1758187423.313,10.4964,12.0261,0.000000,0.2375,0,2697,0.01
1758187423.333,11.4750,11.9495,0.000000,0.2375,0,2697,9.91
1758187423.353,11.4750,11.9495,0.000000,0.2375,0,2697,10.09
1758187423.373,11.4750,11.9495,0.000000,0.2375,0,2697,10.09
1758187423.393,11.4750,11.9495,0.000000,0.2375,0,2697,10.09
1758187423.413,11.4750,11.9495,0.000000,0.2375,0,2697,10.09
1758187423.433,14.4263,12.7532,0.000000,0.2375,0,2697,29.17
1758187423.453,14.4263,12.7532,0.000000,0.2375,0,2697,29.51
1758187423.473,14.4263,12.7532,0.000000,0.2375,0,2697,29.51
1758187423.493,14.4263,12.7532,0.000000,0.2375,0,2697,29.51
1758187423.513,14.4263,12.7532,0.000000,0.2375,0,2697,29.51
1758187423.533,17.3802,14.0945,0.000000,0.2375,0,2697,30.14
1758187423.553,17.3802,14.0945,0.000000,0.2375,0,2697,30.14
1758187423.573,17.3802,14.0945,0.000000,0.2375,0,2697,30.14
1758187423.593,17.3802,14.0945,0.000000,0.2375,0,2697,30.14
1758187423.613,17.3802,14.0945,0.000000,0.2375,0,2697,30.14
1758187423.633,15.4603,14.3160,0.000000,0.2375,0,2697,-18.83
1758187423.653,15.4603,14.3160,0.000000,0.2375,0,2697,-19.19
1758187423.673,15.4603,14.3160,0.000000,0.2375,0,2697,-19.20
1758187423.693,15.4603,14.3160,0.000000,0.2375,0,2697,-19.20
1758187423.713,15.4603,14.3160,0.000000,0.2375,0,2697,-19.20
1758187423.733,12.7640,13.7595,0.000000,0.2375,0,2697,-26.31
1758187423.753,12.7640,13.7595,0.000000,0.2375,0,2697,-26.43
1758187423.773,12.7640,13.7595,0.000000,0.2375,0,2697,-26.43
1758187423.793,12.7640,13.7595,0.000000,0.2375,0,2697,-26.43
1758187423.813,11.8874,13.2367,0.000000,0.2375,0,2697,-22.18
1758187423.833,11.8874,13.2367,0.000000,0.2375,0,2697,-9.55
1758187423.853,11.8874,13.2367,0.000000,0.2375,0,2697,-9.43
1758187423.873,11.8874,13.2367,0.000000,0.2375,0,2697,-9.43
1758187423.893,11.8874,13.2367,0.000000,0.2375,0,2697,-9.43
1758187423.913,12.8200,13.1908,0.000000,0.2375,0,2697,1.52
1758187423.933,12.8200,13.1908,0.000000,0.2375,0,2697,9.44
1758187423.953,12.8200,13.1908,0.000000,0.2375,0,2697,9.52
1758187423.973,12.8200,13.1908,0.000000,0.2375,0,2697,9.52
1758187423.993,12.8200,13.1908,0.000000,0.2375,0,2697,9.52
1758187424.013,15.9875,14.0879,0.000000,0.2375,0,2697,26.91
1758187424.033,15.9875,14.0879,0.000000,0.2375,0,2697,32.25
1758187424.053,15.9875,14.0879,0.000000,0.2375,0,2697,32.32
1758187424.073,15.9875,14.0879,0.000000,0.2375,0,2697,32.32
1758187424.093,15.9875,14.0879,0.000000,0.2375,0,2697,32.32
1758187424.113,19.2934,15.5959,0.000000,0.2375,0,2697,33.48
1758187424.133,19.2934,15.5959,0.000000,0.2375,0,2697,33.73
1758187424.153,19.2934,15.5959,0.000000,0.2375,0,2697,33.73
1758187424.173,19.2934,15.5959,0.000000,0.2375,0,2697,33.73
1758187424.193,19.2934,15.5959,0.000000,0.2375,0,2697,33.73
1758187424.213,24.0009,17.9914,0.000000,0.2374,-80,2696,46.17
1758187424.233,24.0009,17.9914,-0.088051,0.2365,-80,2686,47.54
1758187424.253,24.0009,17.9914,-0.088051,0.2350,-80,2669,47.55
1758187424.273,24.0009,17.9914,-0.176103,0.2328,-80,2644,47.55
1758187424.293,24.0009,17.9914,-0.176103,0.2303,-80,2615,47.55
1758187424.313,31.3998,21.8059,-0.176103,0.2273,-109,2581,73.93
1758187424.333,31.3998,21.8059,-0.176103,0.2238,-109,2542,75.48
1758187424.353,31.3998,21.8059,-0.264154,0.2197,-109,2495,75.50
1758187424.373,31.3998,21.8059,-0.176103,0.2159,-109,2451,75.50
1758187424.393,31.3998,21.8059,0.000000,0.2140,-109,2430,75.50
1758187424.413,29.4312,23.5892,-0.176103,0.2134,-101,2422,-16.05
1758187424.433,29.4312,23.5892,-0.264154,0.2089,-101,2371,-20.05
1758187424.453,29.4312,23.5892,-0.264154,0.2044,-101,2320,-20.09
1758187424.473,29.4312,23.5892,-0.264154,0.1990,-101,2259,-20.09
1758187424.493,29.4312,23.5892,-0.264154,0.1935,-101,2197,-20.09
1758187424.513,20.3576,22.2142,-0.264154,0.1884,0,2139,-80.52
1758187424.533,20.3576,22.2142,-0.176103,0.1832,0,2080,-87.13
1758187424.553,20.3576,22.2142,-0.264154,0.1787,0,2029,-87.24
1758187424.573,20.3576,22.2142,-0.176103,0.1743,0,1979,-87.25
1758187424.593,20.3576,22.2142,-0.176103,0.1706,0,1936,-87.25
1758187424.613,11.0876,18.8532,-0.176103,0.1669,0,1895,-99.51
1758187424.633,11.0876,18.8532,-0.088051,0.1639,0,1860,-99.68
1758187424.653,11.0876,18.8532,-0.176103,0.1609,0,1827,-99.68
1758187424.673,11.0876,18.8532,-0.176103,0.1584,0,1799,-99.68
1758187424.693,11.0876,18.8532,-0.088051,0.1561,0,1773,-99.68
1758187424.713,6.1293,15.3623,-0.088051,0.1542,0,1750,-50.75
1758187424.733,6.1293,15.3623,-0.088051,0.1523,0,1730,-50.10
1758187424.753,6.1293,15.3623,-0.088051,0.1509,0,1713,-50.08
1758187424.773,6.1293,15.3623,-0.088051,0.1496,0,1699,-50.08
1758187424.793,6.1293,15.3623,-0.044026,0.1485,0,1687,-50.08
1758187424.813,6.9059,13.2967,-0.088051,0.1477,0,1677,7.33
1758187424.833,6.9059,13.2967,0.000000,0.1470,0,1670,7.76
1758187424.853,6.9059,13.2967,0.000000,0.1466,0,1665,7.77
1758187424.873,6.9059,13.2967,0.000000,0.1463,0,1662,7.77
1758187424.893,6.9059,13.2967,0.000000,0.1462,0,1660,7.77
1758187424.913,8.4411,12.1788,0.000000,0.1462,0,1660,14.10
1758187424.933,8.4411,12.1788,0.000000,0.1462,0,1660,14.48
1758187424.953,8.4411,12.1788,0.000000,0.1462,0,1660,14.48
1758187424.973,8.4411,12.1788,0.000000,0.1462,0,1660,14.48
1758187424.993,8.3541,11.2171,0.000000,0.1462,0,1660,7.71
1758187425.013,8.3541,11.2171,0.000000,0.1462,0,1660,-0.90
1758187425.033,8.3541,11.2171,0.000000,0.1462,0,1660,-0.99
1758187425.053,8.3541,11.2171,0.000000,0.1462,0,1660,-0.99
1758187425.073,8.3541,11.2171,0.000000,0.1462,0,1660,-0.99
1758187425.093,7.8681,10.3495,0.000000,0.1462,0,1660,-3.28
1758187425.113,7.8681,10.3495,0.000000,0.1462,0,1660,-4.95
1758187425.133,7.8681,10.3495,0.000000,0.1462,0,1660,-4.96
1758187425.153,7.8681,10.3495,0.000000,0.1462,0,1660,-4.96
1758187425.173,7.8681,10.3495,0.000000,0.1462,0,1660,-4.96
1758187425.193,7.6774,9.6696,0.000000,0.1462,0,1660,-2.65
1758187425.213,7.6774,9.6696,0.000000,0.1462,0,1660,-1.93
1758187425.233,7.6774,9.6696,0.000000,0.1462,0,1660,-1.93
1758187425.253,7.6774,9.6696,0.000000,0.1462,0,1660,-1.93
1758187425.273,7.6774,9.6696,0.000000,0.1462,0,1660,-1.93
1758187425.293,7.1940,9.0205,0.000000,0.1462,60,1660,-4.53
1758187425.313,7.1940,9.0205,0.000000,0.1464,60,1663,-4.90
1758187425.333,7.1940,9.0205,0.088051,0.1472,60,1672,-4.93
1758187425.353,7.1940,9.0205,0.000000,0.1483,60,1684,-4.93
1758187425.373,7.1940,9.0205,0.088051,0.1497,60,1700,-4.93
1758187425.393,8.0017,8.8163,0.000000,0.1512,60,1718,6.92
1758187425.413,8.0017,8.8163,0.088051,0.1530,60,1738,8.22
1758187425.433,8.0017,8.8163,0.044026,0.1548,60,1759,8.24
1758187425.453,8.0017,8.8163,0.088051,0.1568,60,1782,8.24
1758187425.473,8.0017,8.8163,0.088051,0.1590,60,1806,8.24
1758187425.493,9.9217,9.2126,0.088051,0.1610,60,1829,18.77
1758187425.513,9.9217,9.2126,0.088051,0.1633,60,1854,19.39
1758187425.533,9.9217,9.2126,0.088051,0.1654,60,1879,19.39
1758187425.553,9.9217,9.2126,0.088051,0.1677,60,1904,19.39
1758187425.573,9.9217,9.2126,0.088051,0.1698,60,1929,19.39
1758187425.593,13.8703,10.6238,0.088051,0.1721,60,1954,39.63
1758187425.613,13.8703,10.6238,0.088051,0.1743,60,1979,40.28
1758187425.633,13.8703,10.6238,0.176103,0.1766,60,2006,40.29
1758187425.653,13.8703,10.6238,0.176103,0.1789,60,2032,40.29
1758187425.673,13.8703,10.6238,0.176103,0.1813,60,2059,40.29
1758187425.693,17.0158,12.4184,0.088051,0.1834,0,2083,32.29
1758187425.713,17.0158,12.4184,0.088051,0.1852,0,2103,32.11
1758187425.733,17.0158,12.4184,0.088051,0.1864,0,2117,32.10
1758187425.753,17.0158,12.4184,0.000000,0.1872,0,2126,32.10
1758187425.773,17.0158,12.4184,0.000000,0.1876,0,2130,32.10
1758187425.793,18.0359,13.8865,0.000000,0.1875,0,2129,10.52
1758187425.813,18.0359,13.8865,0.000000,0.1874,0,2128,10.31
1758187425.833,18.0359,13.8865,0.000000,0.1872,0,2126,10.30
1758187425.853,18.0359,13.8865,0.000000,0.1873,0,2127,10.30
1758187425.873,18.0359,13.8865,0.000000,0.1873,0,2127,10.30
1758187425.893,16.5643,14.4640,0.000000,0.1873,0,2127,-14.68
1758187425.913,16.5643,14.4640,0.000000,0.1873,0,2127,-14.86
1758187425.933,16.5643,14.4640,0.000000,0.1873,0,2127,-14.86
1758187425.953,16.5643,14.4640,0.000000,0.1873,0,2127,-14.86
1758187425.973,16.5643,14.4640,0.000000,0.1873,0,2127,-14.86
1758187425.993,13.3274,13.9775,0.000000,0.1873,0,2127,-32.19
1758187426.013,13.3274,13.9775,0.000000,0.1873,0,2127,-32.37
1758187426.033,13.3274,13.9775,0.000000,0.1873,0,2127,-32.37
1758187426.053,13.3274,13.9775,0.000000,0.1873,0,2127,-32.37
1758187426.073,13.3274,13.9775,0.000000,0.1873,0,2127,-32.37
1758187426.093,12.0274,13.4088,0.000000,0.1873,0,2127,-13.09
1758187426.113,12.0274,13.4088,0.000000,0.1873,0,2127,-12.76
1758187426.133,12.0274,13.4088,0.000000,0.1873,0,2127,-12.75
1758187426.153,12.0274,13.4088,0.000000,0.1873,0,2127,-12.75
1758187426.173,11.1285,12.7825,0.000000,0.1873,0,2127,-11.44
1758187426.193,11.1285,12.7825,0.000000,0.1873,0,2127,-9.78
1758187426.213,11.1285,12.7825,0.000000,0.1873,0,2127,-9.77
1758187426.233,11.1285,12.7825,0.000000,0.1873,0,2127,-9.77
1758187426.253,11.1285,12.7825,0.000000,0.1873,0,2127,-9.77
1758187426.273,10.2345,12.0896,0.000000,0.1873,0,2127,-9.33
1758187426.293,10.2345,12.0896,0.000000,0.1873,0,2127,-9.12
1758187426.313,10.2345,12.0896,0.000000,0.1873,0,2127,-9.12
1758187426.333,10.2345,12.0896,0.000000,0.1873,0,2127,-9.12
1758187426.353,10.2345,12.0896,0.000000,0.1873,0,2127,-9.12
1758187426.373,10.1705,11.6059,0.000000,0.1873,0,2127,-2.66
1758187426.393,10.1705,11.6059,0.000000,0.1873,0,2127,-0.67
1758187426.413,10.1705,11.6059,0.000000,0.1873,0,2127,-0.65
1758187426.433,10.1705,11.6059,0.000000,0.1873,0,2127,-0.65
1758187426.453,10.1705,11.6059,0.000000,0.1873,0,2127,-0.65
1758187426.473,10.3288,11.2965,0.000000,0.1873,0,2127,1.30
1758187426.493,10.3288,11.2965,0.000000,0.1873,0,2127,1.60
1758187426.513,10.3288,11.2965,0.000000,0.1873,0,2127,1.60
1758187426.533,10.3288,11.2965,0.000000,0.1873,0,2127,1.60
1758187426.553,10.3288,11.2965,0.000000,0.1873,0,2127,1.60
1758187426.573,10.0665,10.9726,0.000000,0.1873,0,2127,-2.36
1758187426.593,10.0665,10.9726,0.000000,0.1873,0,2127,-2.67
1758187426.613,10.0665,10.9726,0.000000,0.1873,0,2127,-2.68
1758187426.633,10.0665,10.9726,0.000000,0.1873,0,2127,-2.68
1758187426.653,10.0665,10.9726,0.000000,0.1873,0,2127,-2.68
1758187426.673,9.9289,10.7031,0.088051,0.1874,60,2128,-1.48
1758187426.693,9.9289,10.7031,0.088051,0.1878,60,2133,-1.40
1758187426.713,9.9289,10.7031,0.044026,0.1885,60,2141,-1.40
1758187426.733,9.9289,10.7031,0.000000,0.1895,60,2153,-1.40
1758187426.753,9.9289,10.7031,0.088051,0.1908,60,2167,-1.40
1758187426.773,9.8348,10.4801,0.088051,0.1922,60,2183,-0.97
1758187426.793,9.8348,10.4801,0.088051,0.1939,60,2202,-0.95
1758187426.813,9.8348,10.4801,0.088051,0.1956,60,2221,-0.95
1758187426.833,9.8348,10.4801,0.088051,0.1974,60,2242,-0.95
1758187426.853,9.8348,10.4801,0.088051,0.1994,60,2264,-0.95
1758187426.873,12.1968,11.0569,0.088051,0.2013,0,2286,23.66
1758187426.893,12.1968,11.0569,0.088051,0.2028,0,2303,24.10
1758187426.913,12.1968,11.0569,0.088051,0.2039,0,2316,24.10
1758187426.933,12.1968,11.0569,0.000000,0.2045,0,2323,24.10
1758187426.953,12.1968,11.0569,0.000000,0.2047,0,2325,24.10
1758187426.973,15.9331,12.5095,0.000000,0.2047,0,2325,37.99
1758187426.993,15.9331,12.5095,0.000000,0.2045,0,2322,38.12
1758187427.013,15.9331,12.5095,0.000000,0.2045,0,2323,38.13
1758187427.033,15.9331,12.5095,0.000000,0.2045,0,2323,38.13
1758187427.053,15.9331,12.5095,0.000000,0.2045,0,2323,38.13
1758187427.073,15.3055,13.1693,0.000000,0.2045,0,2323,-5.77
1758187427.093,15.3055,13.1693,0.000000,0.2045,0,2323,-6.21
1758187427.113,15.3055,13.1693,0.000000,0.2045,0,2323,-6.21
1758187427.133,15.3055,13.1693,0.000000,0.2045,0,2323,-6.21
1758187427.153,15.3055,13.1693,0.000000,0.2045,0,2323,-6.21
1758187427.173,12.5223,12.8336,0.000000,0.2045,0,2323,-27.95
1758187427.193,12.5223,12.8336,0.000000,0.2045,0,2323,-28.11
1758187427.213,12.5223,12.8336,0.000000,0.2045,0,2323,-28.11
1758187427.233,12.5223,12.8336,0.000000,0.2045,0,2323,-28.11
1758187427.253,10.9374,12.2605,0.000000,0.2045,0,2323,-25.26
1758187427.273,10.9374,12.2605,0.000000,0.2045,0,2323,-16.80
1758187427.293,10.9374,12.2605,0.000000,0.2045,0,2323,-16.68
1758187427.313,10.9374,12.2605,0.000000,0.2045,0,2323,-16.68
1758187427.333,10.9374,12.2605,0.000000,0.2045,0,2323,-16.68
1758187427.353,10.2009,11.6995,0.000000,0.2045,0,2323,-12.67
1758187427.373,10.2009,11.6995,0.000000,0.2045,0,2323,-7.55
1758187427.393,10.2009,11.6995,0.000000,0.2045,0,2323,-7.52
1758187427.413,10.2009,11.6995,0.000000,0.2045,0,2323,-7.52
1758187427.433,10.2009,11.6995,0.000000,0.2045,0,2323,-7.52
1758187427.453,9.9896,11.2589,0.000000,0.2045,0,2323,-3.84
1758187427.473,9.9896,11.2589,0.000000,0.2045,0,2323,-2.15
1758187427.493,9.9896,11.2589,0.000000,0.2045,0,2323,-2.13
1758187427.513,9.9896,11.2589,0.000000,0.2045,0,2323,-2.13
1758187427.533,9.9896,11.2589,0.000000,0.2045,0,2323,-2.13
1758187427.553,9.9269,10.9220,0.000000,0.2045,0,2323,-0.91
1758187427.573,9.9269,10.9220,0.000000,0.2045,0,2323,-0.64
1758187427.593,9.9269,10.9220,0.000000,0.2045,0,2323,-0.64
1758187427.613,9.9269,10.9220,0.000000,0.2045,0,2323,-0.64
1758187427.633,9.9269,10.9220,0.000000,0.2045,0,2323,-0.64
1758187427.653,9.9906,10.6931,0.000000,0.2045,60,2323,0.48
1758187427.673,9.9906,10.6931,0.000000,0.2048,60,2326,0.65
1758187427.693,9.9906,10.6931,0.088051,0.2056,60,2335,0.65
1758187427.713,9.9906,10.6931,0.088051,0.2067,60,2347,0.65
1758187427.733,9.9906,10.6931,0.088051,0.2080,60,2362,0.65
1758187427.753,10.0234,10.5277,0.088051,0.2095,60,2379,0.36
1758187427.773,10.0234,10.5277,0.088051,0.2113,60,2400,0.33
1758187427.793,10.0234,10.5277,0.088051,0.2132,60,2421,0.33
1758187427.813,10.0234,10.5277,0.088051,0.2153,60,2446,0.33
1758187427.833,10.0234,10.5277,0.088051,0.2174,60,2470,0.33
1758187427.853,11.6382,10.9062,0.088051,0.2198,0,2496,15.80
1758187427.873,11.6382,10.9062,0.176103,0.2216,0,2517,16.47
1758187427.893,11.6382,10.9062,0.000000,0.2230,0,2533,16.48
1758187427.913,11.6382,10.9062,0.000000,0.2241,0,2545,16.48
1758187427.933,11.6382,10.9062,0.088051,0.2248,0,2553,16.48
1758187427.953,14.3096,11.9241,0.000000,0.2251,0,2557,26.92
1758187427.973,14.3096,11.9241,0.000000,0.2251,0,2557,27.26
1758187427.993,14.3096,11.9241,0.000000,0.2251,0,2556,27.26
1758187428.013,14.3096,11.9241,0.000000,0.2251,0,2556,27.26
1758187428.033,14.3096,11.9241,0.000000,0.2251,0,2556,27.26
1758187428.053,14.0445,12.4376,0.000000,0.2251,0,2556,-1.94
1758187428.073,14.0445,12.4376,0.000000,0.2251,0,2556,-2.65
1758187428.093,14.0445,12.4376,0.000000,0.2251,0,2556,-2.65
1758187428.113,14.0445,12.4376,0.000000,0.2251,0,2556,-2.65
1758187428.133,14.0445,12.4376,0.000000,0.2251,0,2556,-2.65
1758187428.153,12.0206,12.2069,0.000000,0.2251,0,2556,-20.41
1758187428.173,12.0206,12.2069,0.000000,0.2251,0,2556,-20.65
1758187428.193,12.0206,12.2069,0.000000,0.2251,0,2556,-20.65
1758187428.213,12.0206,12.2069,0.000000,0.2251,0,2556,-20.65
1758187428.233,12.0206,12.2069,0.000000,0.2251,0,2556,-20.65
1758187428.253,10.8309,11.7885,0.000000,0.2251,0,2556,-12.10
1758187428.273,10.8309,11.7885,0.000000,0.2251,0,2556,-12.02
1758187428.293,10.8309,11.7885,0.000000,0.2251,0,2556,-12.02
1758187428.313,10.8309,11.7885,0.000000,0.2251,0,2556,-12.02
1758187428.333,10.8309,11.7885,0.000000,0.2251,0,2556,-12.02
1758187428.353,10.3981,11.4139,0.000000,0.2251,0,2556,-4.36
1758187428.373,10.3981,11.4139,0.000000,0.2251,0,2556,-4.29
1758187428.393,10.3981,11.4139,0.000000,0.2251,0,2556,-4.28
1758187428.413,10.3981,11.4139,0.000000,0.2251,0,2556,-4.28
1758187428.433,10.3981,11.4139,0.000000,0.2251,0,2556,-4.28
1758187428.453,10.2641,11.1181,0.000000,0.2251,0,2556,-1.38
1758187428.473,10.2641,11.1181,0.000000,0.2251,0,2556,-1.35
1758187428.493,10.2641,11.1181,0.000000,0.2251,0,2556,-1.35
1758187428.513,10.2641,11.1181,0.000000,0.2251,0,2556,-1.35
1758187428.533,9.9740,10.8139,0.000000,0.2251,60,2556,-2.11
